"latitude","longitude","year","bedrooms","full_bth","half_bth","square_foot","res","condo","yr_built","bldg_price","land_price"
"42.38879","-71.00412","2021.0","13.999999999999998","3.0","0.0","4400.0","1.0","0.0","1890.0","1615974.375","655.2911376953125"

"42.38997","-71.00376","2021.0","5.000000000000001","3.0","1.0","7770.0","1.0","0.0","1915.0","5683040.0","694.8116455078125"

"42.38995","-71.00339","2021.0","8.0","3.0","0.0","7500.0","1.0","0.0","1930.0","2832035.0","551.7822265625"

"42.389959999999995","-71.00301999999999","2021.0","8.0","3.0","0.0","7500.0","1.0","0.0","1935.0","2827072.0","551.1801147460938"

"42.389878","-71.00170200000001","2021.0","4.0","2.0","0.0","7500.0","1.0","0.0","1918.0","1370252.875","325.4679870605469"

"42.389863","-71.001417","2021.0","6.0","2.0","0.0","15000.0","1.0","0.0","1918.0","1515267.75","372.8691101074219"

"42.38986","-71.00097","2021.0","6.0","2.0","0.0","7500.0","1.0","0.0","1918.0","1154407.125","354.2054748535156"

"42.38935","-71.00095999999999","2021.0","9.0","3.0","0.0","15000.0","1.0","0.0","1910.0","3264838.25","593.0841674804688"

"42.389379999999996","-71.00174","2021.0","4.0","2.0","0.0","7500.0","1.0","0.0","1950.0","1365675.375","322.7044677734375"

"42.3894","-71.00287","2021.0","6.0","2.0","0.0","7500.0","1.0","0.0","1915.0","1162956.0","353.9667663574219"

"42.389907","-71.007736","2021.0","6.0","2.0","1.0","9180.0","1.0","0.0","1925.0","2331119.0","522.7901000976562"

"42.390390000000004","-71.0066","2021.0","4.0","2.0","0.0","9612.0","1.0","0.0","1930.0","1509091.125","333.337890625"

"42.389920000000004","-71.00898000000001","2021.0","4.0","3.0","0.0","5246.0","1.0","0.0","1885.0","3708832.75","480.2270812988281"

"42.39113","-71.00358","2021.0","3.0","2.0","0.0","5005.0","1.0","0.0","2015.0","1361112.625","305.4949035644531"

"42.39113","-71.00358","2021.0","3.0","1.0","1.0","5000.000000000001","1.0","0.0","2001.0","825846.5","304.4311218261719"

"42.390609999999995","-71.0036","2021.0","2.0","1.0","0.0","4414.0","1.0","0.0","1950.0","415191.875","185.08189392089844"

"42.390280000000004","-71.0025","2021.0","6.0","2.0","0.0","10906.0","1.0","0.0","1928.0","1313731.625","363.86151123046875"

"42.390319","-71.00287900000001","2021.0","4.0","2.0","0.0","6536.999999999999","1.0","0.0","1923.0","1328985.0","324.655517578125"

"42.390291","-71.003241","2021.0","6.0","2.0","0.0","5200.0","1.0","0.0","1920.0","1070909.75","350.78997802734375"

"42.390409999999996","-71.00373","2021.0","4.0","2.0","0.0","5000.000000000001","1.0","0.0","1928.0","1259635.625","321.4670104980469"

"42.39048","-71.00391","2021.0","5.000000000000001","2.0","0.0","5000.000000000001","1.0","0.0","1925.0","1158628.75","336.19244384765625"

"42.390559999999994","-71.00405","2021.0","3.0","2.0","1.0","5000.000000000001","1.0","0.0","1980.0","2553142.75","452.5654602050781"

"42.39124","-71.00044","2021.0","5.000000000000001","1.0","1.0","2750.0","1.0","0.0","1989.0","634854.0","327.87066650390625"

"42.39124","-71.00044","2021.0","3.0","1.0","0.0","4590.0","1.0","0.0","1968.0","380670.96875","195.5506134033203"

"42.39015","-70.99985","2021.0","6.0","2.0","0.0","6500.0","1.0","0.0","1920.0","1108092.375","351.9808349609375"

"42.39112","-71.00189","2021.0","5.000000000000001","2.0","0.0","5000.000000000001","1.0","0.0","1940.0","1148330.5","336.289306640625"

