latitude,longitude,address,year,bedrooms,full_bth,half_bth,square_foot,res,condo,yr_built
42.29286,-71.07034,34 36 LYNDHURST ST 02124,2021,6,2,0,5190,1,0,1935
42.29279,-71.0705,30 32 LYNDHURST ST 02124,2021,4,2,0,4403,1,0,1935
42.29272,-71.07066,26 28 LYNDHURST ST 02124,2021,8,2,1,4377,1,0,1935
42.29265,-71.07082,22 24 LYNDHURST ST 02124,2021,4,4,0,5040,1,0,1935
42.293363,-71.070819,1 B MELVILLE AV 02124,2021,4,2,0,7000,1,0,1928
42.29458,-71.07043,15 HF15 TREMLETT ST 02124,2021,5,2,0,6245,1,0,1870
42.294638,-71.06872,12 14 HOOPER ST 02124,2021,6,2,0,7619,1,0,1925
42.29476,-71.06879,8 10 HOOPER ST 02124,2021,4,2,0,7606,1,0,1925
42.29489,-71.0709,10 12 TREMLETT ST 02124,2021,5,3,0,10500,1,0,1896
42.295844,-71.068183,22 24 ALPHA RD 02124,2021,6,2,1,4126,1,0,1900
42.296824,-71.066522,292 294 PARK ST 02124,2021,6,2,1,5125,1,0,1900
42.295093,-71.066677,7 9 WALDECK ST 02124,2021,8,2,0,5596,1,0,1880
42.29711,-71.06665,    PARK ST 02124,2021,4,2,1,4798,1,0,1899
42.296596,-71.069581,46 48 LARCHMONT ST 02124,2021,5,4,0,4588,1,0,1920
42.29688,-71.06856,22 24 LARCHMONT ST 02124,2021,4,3,0,4725,1,0,1935
42.296935,-71.068382,18 20 LARCHMONT ST 02124,2021,5,2,0,4262,1,0,1920
42.29697,-71.06824,14 16 LARCHMONT ST 02124,2021,9,2,0,4041,1,0,1915
42.297,-71.07019,52 54 LINDSEY ST 02124,2021,4,2,0,3150,1,0,1915
42.29704,-71.07003,48 50 LINDSEY ST 02124,2021,8,2,0,3150,1,0,1910
42.297758,-71.069703,110 112 TONAWANDA ST 02124,2021,7,2,0,3915,1,0,1885
42.297958,-71.069034,96 98 TONAWANDA ST 02124,2021,5,2,0,4621,1,0,1890
42.28901,-71.07273,8 10 WITHINGTON ST 02124,2021,6,2,0,3725,1,0,1885
42.287657,-71.071977,13 15 TORREY ST 02124,2021,4,2,0,1811,0,1,1992
42.287657,-71.071977,13 15 TORREY ST 02124,2021,4,2,0,1815,0,1,1992
42.288757,-71.073588,8 10 OAKWOOD ST 02124,2021,5,2,0,5000,1,0,1880
42.288597,-71.073066,23 25 WITHINGTON ST 02124,2021,9,3,0,5000,1,0,1890
42.28846,-71.073025,27 29 WITHINGTON ST 02124,2021,6,2,1,5000,1,0,1890
42.288331,-71.072993,31 33 WITHINGTON ST 02124,2021,5,2,0,4500,1,0,1890
42.28814,-71.073814,23 23A OAKWOOD ST 02124,2021,6,2,0,5000,1,0,1900
42.2877,-71.075068,26 28 WENTWORTH ST 02124,2021,6,3,0,3571,1,0,1890
42.287794,-71.075094,22 24 WENTWORTH ST 02124,2021,4,2,0,5000,1,0,1905
42.288094,-71.075185,16 18 WENTWORTH ST 02124,2021,4,2,0,5000,1,0,1900
42.29027,-71.07342,15 17 WHITFIELD ST 02124,2021,8,2,0,1925,1,0,1885
42.2901,-71.07377,18 20 WHITFIELD ST 02124,2021,6,2,2,9573,1,0,1890
42.28997,-71.07352,14 16 WHITFIELD ST 02124,2021,8,3,0,9187,1,0,1887
42.28917,-71.07601,8 10 DARLINGTON ST 02124,2021,6,3,0,5230,1,0,1895
42.28855,-71.07704,7 9 FERNDALE ST 02124,2021,3,1,0,1259,0,1,1900
42.28855,-71.07704,7 9 FERNDALE ST 02124,2021,3,1,0,1214,0,1,1900
42.28855,-71.07704,7 9 FERNDALE  ST 02124,2021,3,1,0,1211,0,1,1900
42.28866,-71.07709,11 13 FERNDALE ST 02124,2021,9,4,0,3948,1,0,1905
42.28877,-71.07714,15 17 FERNDALE ST 02124,2021,9,3,0,3948,1,0,1905
42.28946,-71.07719,118 120 SOUTHERN AV 02124,2021,4,2,0,10918,1,0,1885
42.288342,-71.077335,    NORFOLK ST 02124,2021,6,3,0,4817,1,0,2007
42.2893,-71.07792,132 134 SOUTHERN AV 02124,2021,4,3,0,6082,1,0,1890
42.28911,-71.07771,28 30 FERNDALE ST 02124,2021,3,2,0,1091,0,1,1991
42.28911,-71.07771,28 30 FERNDALE ST 02124,2021,3,2,0,1091,0,1,1991
42.28911,-71.07771,28 30 FERNDALE ST 02124,2021,3,2,0,1091,0,1,1991
42.2887,-71.07753,14 16 FERNDALE ST 02124,2021,9,6,0,3890,1,0,1991
42.28859,-71.07747,10 12 FERNDALE ST 02124,2021,7,3,0,3954,1,0,1900
42.290166,-71.075882,85 87 SOUTHERN AV 02124,2021,6,2,0,10000,1,0,1880
42.290099,-71.076162,91 93 SOUTHERN AV 02124,2021,6,2,0,10000,1,0,1880
42.28991,-71.07695,111 113 SOUTHERN AV 02124,2021,6,2,0,10000,1,0,1880
42.28989,-71.07716,115 A SOUTHERN AV 02124,2021,4,1,1,2500,1,0,1992
42.289881,-71.077201,115 B SOUTHERN AV 02124,2021,4,1,1,2500,1,0,1992
42.28984,-71.07738,119 A SOUTHERN AV 02124,2021,3,1,1,3750,1,0,1992
42.289832,-71.077421,119 B SOUTHERN AV 02124,2021,3,1,1,3750,1,0,1992
42.28977,-71.07765,125 127 SOUTHERN AV 02124,2021,5,2,0,7500,1,0,1890
42.28677,-71.07945,179 HF179 NORFOLK ST 02124,2021,9,3,0,2366,1,0,1905
42.286593,-71.071613,5 7 DUNBAR AV 02124,2021,6,2,0,4410,1,0,1900
42.28775,-71.07554,19 21 WENTWORTH ST 02124,2021,3,3,0,3280,1,0,1900
42.28707,-71.07225,1 3 MOODY ST 02124,2021,6,3,0,3847,1,0,1920
42.28693,-71.07225,5 7 MOODY ST 02124,2021,6,3,0,3275,1,0,1920
42.28678,-71.07224,9 11 MOODY ST 02124,2021,6,2,0,2847,1,0,1920
42.28439,-71.07455,83 85 ARMANDINE ST 02124,2021,9,3,0,7319,1,0,1900
42.2843,-71.07508,95 97 ARMANDINE ST 02124,2021,4,2,0,7445,1,0,1890
42.28408,-71.07598,113 115 ARMANDINE ST 02124,2021,6,3,0,7901,1,0,1925
42.28441,-71.07684,86 88 EDSON ST 02124,2021,6,2,0,4640,1,0,1910
42.28535,-71.07717,62 64 EDSON ST 02124,2021,6,3,0,4010,1,0,1905
42.28546,-71.0772,60 60A EDSON ST 02124,2021,8,3,0,3950,1,0,1905
42.28653,-71.07757,30 32 EDSON ST 02124,2021,7,3,0,4158,1,0,1890
42.28737,-71.07746,    WHITMAN ST 02124,2021,8,2,2,4500,1,0,2004
42.28813,-71.07637,110 112 NORFOLK ST 02124,2021,4,2,0,4156,1,0,1895
42.28733,-71.07823,5 7 EDSON ST 02124,2021,6,2,0,2275,1,0,1890
42.28723,-71.07854,156 158R NORFOLK ST 02124,2021,5,2,0,1982,1,0,1900
42.28412,-71.07708,67 67H MILTON AV 02124,2021,6,2,0,4230,1,0,1890
42.28493,-71.07885,37 39 THETFORD AV 02124,2021,7,2,0,8658,1,0,1905
42.28384,-71.07811,73 75 THETFORD AV 02124,2021,7,3,1,5928,1,0,1900
42.283707,-71.078141,77 79 THETFORD AV 02124,2021,9,3,0,3916,1,0,2007
42.283152,-71.078487,74 76 STANTON ST 02124,2021,8,4,0,8919,1,0,1900
42.28412,-71.07917,42 44 STANTON ST 02124,2021,6,2,0,7253,1,0,1900
42.28532,-71.08005,4 6 STANTON ST 02124,2021,5,2,0,3504,1,0,1920
42.28374,-71.07943,51 57 STANTON ST 02124,2021,9,3,0,9473,1,0,1905
42.28278,-71.07911,41 43 EVANS ST 02124,2021,6,3,0,5397,1,0,1890
42.28354,-71.080319,10 12 DYER ST 02124,2021,4,2,0,4963,1,0,1888
42.28392,-71.0808,4 A4 CAPEN ST 02124,2021,8,3,0,3971,1,0,1900
42.28405,-71.08086,2 A2 CAPEN ST 02124,2021,6,2,0,3051,1,0,1900
42.28305,-71.08085,31 33 CAPEN ST 02124,2021,5,2,0,4100,1,0,1910
42.28293,-71.08134,9 11 CAPEN PL 02124,2021,5,2,0,3693,1,0,1910
42.28365,-71.08185,274 HF NORFOLK ST 02124,2021,2,2,0,1605,1,0,1910
42.28248,-71.08248,30 32 NELSON ST 02124,2021,6,3,0,4945,1,0,1905
42.28319,-71.08294,4 6 NELSON ST 02124,2021,6,3,0,2766,1,0,1905
42.2829,-71.08321,9 11 NELSON ST 02124,2021,8,2,0,5000,1,0,1900
42.28256,-71.083,21 23 NELSON ST 02124,2021,5,2,0,5000,1,0,1900
42.28219,-71.08327,44 46 CORBET ST 02124,2021,10,2,0,4475,1,0,1900
42.28242,-71.08339,34 36 CORBET ST 02124,2021,9,3,0,5000,1,0,1905
42.283161,-71.083623,308 316A NORFOLK ST 02124,2021,1,1,0,1818,1,0,1935
42.28266,-71.08392,25 27 CORBET ST 02124,2021,6,3,0,1965,1,0,1920
42.28259,-71.08392,29 31 CORBET ST 02124,2021,8,3,0,2493,1,0,1905
42.2816,-71.08398,28 30 HOPKINS ST 02124,2021,6,2,1,2432,1,0,1900
42.28167,-71.08407,24 26 HOPKINS ST 02124,2021,8,4,0,2291,1,0,1900
42.28172,-71.0825,47 49 NELSON ST 02124,2021,8,2,0,6614,1,0,1905
42.299397,-71.065513,9 11 TONAWANDA ST 02124,2021,6,3,0,6400,1,0,1890
42.298577,-71.068278,73 75 TONAWANDA ST 02124,2021,7,2,0,5000,1,0,1890
42.298375,-71.068945,89 91 TONAWANDA ST 02124,2021,7,2,1,5200,1,0,1915
42.298258,-71.069349,99 101 TONAWANDA ST 02124,2021,9,3,0,5000,1,0,1890
42.29801,-71.07023,119 121 TONAWANDA ST 02124,2021,6,2,1,5000,1,0,1900
42.297964,-71.070367,125 127 TONAWANDA ST 02124,2021,6,2,1,4500,1,0,1900
42.297916,-71.070521,129 131 TONAWANDA ST 02124,2021,6,2,0,4500,1,0,1900
42.297876,-71.070678,133 135 TONAWANDA ST 02124,2021,6,2,0,4205,1,0,1925
42.298611,-71.069351,82 84 BLOOMFIELD ST 02124,2021,9,3,0,5000,1,0,1890
42.2989,-71.06832,58 60 BLOOMFIELD ST 02124,2021,5,3,0,5000,1,0,1895
42.29949,-71.06636,16 18 BLOOMFIELD ST 02124,2021,5,3,0,5000,1,0,1895
42.299911,-71.066107,5 7 BLOOMFIELD ST 02124,2021,7,3,0,3893,1,0,1885
42.298948,-71.06934,77 79 BLOOMFIELD ST 02124,2021,6,2,1,4590,1,0,1890
42.298718,-71.070157,95 97 BLOOMFIELD ST 02124,2021,6,3,0,4743,1,0,1900
42.29862,-71.07052,103 105 BLOOMFIELD ST 02124,2021,8,3,0,4792,1,0,1900
42.299944,-71.066986,129 131 DAKOTA ST 02124,2021,5,3,0,3830,1,0,1905
42.29817,-71.07162,46 48 CLAYBOURNE ST 02124,2021,4,2,0,3288,1,0,1905
42.298481,-71.071772,34 36 CLAYBOURNE ST 02124,2021,12,3,0,3778,1,0,1874
42.29706,-71.06547,4 6 WELLESLEY PK 02124,2021,8,4,0,5700,1,0,1890
42.2966,-71.06508,20 22 UPLAND AV 02124,2021,5,2,1,7661,1,0,1935
42.29625,-71.06496,14 16 UPLAND AV 02124,2021,7,2,1,8706,1,0,1920
42.28192,-71.08006,87 -89 MAXWELL ST 02124,2021,3,2,1,1651,0,1,2002
42.28192,-71.08006,87 -89 MAXWELL ST 02124,2021,3,2,1,1651,0,1,2002
42.28189,-71.08037,91 93 MAXWELL ST 02124,2021,2,1,0,1259,0,1,1910
42.28189,-71.08037,91 93 MAXWELL ST 02124,2021,2,1,0,1259,0,1,1910
42.28189,-71.08037,91 93 MAXWELL ST 02124,2021,2,1,0,1410,0,1,1910
42.28189,-71.08037,91 93 MAXWELL ST 02124,2021,2,1,0,1410,0,1,1910
42.2816,-71.0801,88 90 MAXWELL ST 02124,2021,9,3,0,6221,1,0,1885
42.28093,-71.08156,76 78 NELSON ST 02124,2021,6,3,0,5623,1,0,1905
42.280628,-71.080688,102 104 SELDEN ST 02124,2021,6,2,2,6837,1,0,2000
42.280646,-71.080526,98 100 SELDEN ST 02124,2021,4,4,0,8112,1,0,2008
42.28072,-71.08016,    SELDEN ST 02124,2021,9,3,3,6642,1,0,1989
42.280917,-71.079472,76 78 SELDEN ST 02124,2021,6,3,0,6622,1,0,1905
42.28067,-71.07892,115 117 CAPEN ST 02124,2021,4,2,0,5053,1,0,1950
42.28048,-71.07881,277 279 FULLER ST 02124,2021,4,2,0,5514,1,0,1940
42.28027,-71.08001,307 309 FULLER ST 02124,2021,4,3,1,6642,1,0,1996
42.280205,-71.080325,317 319 FULLER ST 02124,2021,6,2,0,5660,1,0,1910
42.280155,-71.080604,323 325 FULLER ST 02124,2021,7,2,1,6090,1,0,1910
42.280064,-71.080927,331 333 FULLER ST 02124,2021,6,2,0,5060,1,0,1920
42.28014,-71.07899,290 292 FULLER ST 02124,2021,6,3,0,6528,1,0,1905
42.28018,-71.07881,286 288 FULLER ST 02124,2021,6,3,0,6434,1,0,1905
42.27933,-71.079819,199 201 FAIRMOUNT ST 02124,2021,4,3,1,6868,1,0,1930
42.279276,-71.079959,203 205 FAIRMOUNT ST 02124,2021,6,2,0,7190,1,0,1924
42.27923,-71.080145,207 209 FAIRMOUNT ST 02124,2021,6,2,1,6227,1,0,1925
42.2794,-71.07829,162 164 FAIRMOUNT ST 02124,2021,6,2,0,5225,1,0,1920
42.27976,-71.07806,140 142 CAPEN ST 02124,2021,4,2,0,4244,1,0,1905
42.27988,-71.0781,136 138 CAPEN ST 02124,2021,4,2,0,4300,1,0,1925
42.27999,-71.07814,132 134 CAPEN ST 02124,2021,4,2,1,4300,1,0,1920
42.28048,-71.07737,246 248 FULLER ST 02124,2021,6,2,0,5348,1,0,1920
42.28183,-71.0791,62 64 MAXWELL ST 02124,2021,4,2,2,6025,1,0,1900
42.281966,-71.078253,44 46 MAXWELL ST 02124,2021,8,2,2,11629,1,0,1900
42.28179,-71.07692,15 15A SELDEN ST 02124,2021,5,2,0,4688,1,0,1910
42.281676,-71.077478,25 27 SELDEN ST 02124,2021,8,3,0,4726,1,0,1905
42.281523,-71.078201,41 43 SELDEN ST 02124,2021,5,2,1,4774,1,0,1904
42.28149,-71.07835,45 47 SELDEN ST 02124,2021,4,2,0,4783,1,0,1905
42.281465,-71.078467,49 51 SELDEN ST 02124,2021,4,2,0,4793,1,0,1905
42.281445,-71.078615,53 55 SELDEN ST 02124,2021,6,3,0,4802,1,0,1905
42.281406,-71.078746,57 59 SELDEN ST 02124,2021,4,2,0,4812,1,0,1905
42.28151,-71.07912,82 84 CAPEN ST 02124,2021,8,4,0,4154,1,0,1905
42.28259,-71.07673,9 11 MAXWELL ST 02124,2021,6,2,2,6266,1,0,2003
42.28417,-71.07395,64 66 ARMANDINE ST 02124,2021,6,4,0,7500,1,0,1885
42.28426,-71.072298,14 R ARMANDINE ST 02124,2021,4,1,1,5880,1,0,1984
42.28254,-71.07528,61 63 STOCKTON ST 02124,2021,6,3,0,5393,1,0,1910
42.28199,-71.07582,104 106 MILTON AV 02124,2021,6,2,0,4673,1,0,1920
42.28213,-71.07575,94 96 STOCKTON ST 02124,2021,5,2,0,2293,1,0,1920
42.282034,-71.071854,125 127 FULLER ST 02124,2021,9,3,0,4250,1,0,1905
42.28199,-71.07205,129 131 FULLER ST 02124,2021,9,3,0,4250,1,0,1905
42.281924,-71.072389,137 139 FULLER ST 02124,2021,9,3,0,4250,1,0,1920
42.281785,-71.073118,153 155 FULLER ST 02124,2021,5,2,0,4250,1,0,1935
42.28175,-71.07329,157 159 FULLER ST 02124,2021,6,2,0,4250,1,0,2003
42.28171,-71.07347,161 163 FULLER ST 02124,2021,6,2,0,4250,1,0,1905
42.28168,-71.07365,165 167 FULLER ST 02124,2021,4,2,0,4250,1,0,1910
42.281606,-71.074012,173 175 FULLER ST 02124,2021,4,2,0,4250,1,0,1905
42.281586,-71.074158,177 179 FULLER ST 02124,2021,4,2,0,4250,1,0,1905
42.281517,-71.074569,    FULLER ST 02124,2021,6,2,1,4247,1,0,2008
42.281026,-71.075128,204 206 FULLER ST 02124,2021,6,2,0,5160,1,0,1920
42.281063,-71.074941,200 202 FULLER ST 02124,2021,6,2,0,5352,1,0,1920
42.281095,-71.074785,196 198 FULLER ST 02124,2021,9,3,0,5345,1,0,1920
42.281135,-71.074628,192 194 FULLER ST 02124,2021,4,2,0,5337,1,0,1920
42.281163,-71.074466,188 190 FULLER ST 02124,2021,5,2,0,5328,1,0,1920
42.281194,-71.074304,184 186 FULLER ST 02124,2021,5,3,0,5321,1,0,1920
42.281227,-71.07414,180 182 FULLER ST 02124,2021,5,2,0,5313,1,0,1920
42.281223,-71.073974,176 178 FULLER ST 02124,2021,6,2,0,5305,1,0,1930
42.281258,-71.073817,172 174 FULLER ST 02124,2021,4,2,0,5297,1,0,1920
42.281336,-71.073636,168 170 FULLER ST 02124,2021,6,2,0,5289,1,0,1920
42.281364,-71.073488,164 166 FULLER ST 02124,2021,4,2,0,5797,1,0,1920
42.2814,-71.07331,160 162 FULLER ST 02124,2021,4,2,0,5794,1,0,1920
42.28147,-71.07297,152 154 FULLER ST 02124,2021,4,2,0,5786,1,0,1931
42.281694,-71.071888,128 130 FULLER ST 02124,2021,6,2,0,5764,1,0,1920
42.28078,-71.07423,59 59A FAIRMOUNT ST 02124,2021,6,2,0,6115,1,0,1920
42.280705,-71.074574,65 67 FAIRMOUNT ST 02124,2021,5,2,0,6114,1,0,1920
42.280666,-71.074754,69 71 FAIRMOUNT ST 02124,2021,6,2,0,6114,1,0,1920
42.28064,-71.07494,75 75A FAIRMOUNT ST 02124,2021,6,2,0,6113,1,0,1920
42.28046,-71.07177,174 176 WILMINGTON AV 02124,2021,5,2,0,6466,1,0,1945
42.28001,-71.07462,112 114 WILMINGTON AV 02124,2021,5,2,0,5000,1,0,1920
42.27999,-71.07477,106 108 WILMINGTON AV 02124,2021,6,2,0,5000,1,0,1920
42.28029,-71.0749,90 92 FAIRMOUNT ST 02124,2021,5,2,0,5000,1,0,1925
42.280137,-71.0756,106 108 FAIRMOUNT ST 02124,2021,4,2,0,6244,1,0,1920
42.27943,-71.07712,60 62 WILMINGTON AV 02124,2021,4,2,0,4323,1,0,1925
42.27991,-71.07655,126 128 FAIRMOUNT ST 02124,2021,4,1,1,4599,1,0,1920
42.27993,-71.07636,122 124 FAIRMOUNT ST 02124,2021,5,3,0,4659,1,0,1925
42.280547,-71.070831,891 893 WASHINGTON ST 02124,2021,5,2,0,5280,1,0,1935
42.28031,-71.07065,899 901 WASHINGTON ST 02124,2021,3,1,1,4435,1,0,1929
42.280028,-71.070737,9 11 CODMAN HILL AV 02124,2021,4,2,0,5529,1,0,1935
42.279956,-71.071092,15 17 CODMAN HILL AV 02124,2021,4,2,0,6158,1,0,1935
42.279886,-71.071484,23 25 CODMAN HILL AV 02124,2021,5,2,0,5603,1,0,1935
42.279852,-71.071661,27 29 CODMAN HILL AV 02124,2021,3,1,0,1000,0,1,1935
42.279852,-71.071661,27 29 CODMAN HILL AV 02124,2021,3,1,0,1187,0,1,1935
42.279817,-71.071837,31 33 CODMAN HILL AV 02124,2021,4,2,0,5638,1,0,1935
42.27978,-71.072025,37 A37 CODMAN HILL AV 02124,2021,5,2,0,5655,1,0,1925
42.279743,-71.072188,39 41 CODMAN HILL AV 02124,2021,6,2,0,5660,1,0,1930
42.279705,-71.072378,43 45 CODMAN HILL AV 02124,2021,7,4,0,5655,1,0,1935
42.279667,-71.072559,47 49 CODMAN HILL AV 02124,2021,6,2,2,5650,1,0,2012
42.28036,-71.071213,22 24 OGDEN ST 02124,2021,4,2,1,4888,1,0,1935
42.280494,-71.071262,18 20 OGDEN ST 02124,2021,6,2,0,4954,1,0,1935
42.280621,-71.07126,14 16 OGDEN ST 02124,2021,5,2,0,4466,1,0,1935
42.280979,-71.070995,2 4 OGDEN ST 02124,2021,3,1,0,910,0,1,1905
42.280979,-71.070995,2 4 OGDEN ST 02124,2021,3,1,0,910,0,1,1905
42.280979,-71.070995,2 4 OGDEN ST 02124,2021,3,1,0,910,0,1,1905
42.279296,-71.07242,44 46 CODMAN HILL AV 02124,2021,4,2,0,5500,1,0,1920
42.279328,-71.072279,40 42 CODMAN HILL AV 02124,2021,6,4,0,5500,1,0,1920
42.279367,-71.072104,36 38 CODMAN HILL AV 02124,2021,7,2,0,5500,1,0,1920
42.27942,-71.07191,32 34 CODMAN HILL AV 02124,2021,4,2,0,5000,1,0,1920
42.27945,-71.07173,28 30 CODMAN HILL AV 02124,2021,4,2,0,5000,1,0,1920
42.279651,-71.070824,12 14 CODMAN HILL AV 02124,2021,5,3,0,7500,1,0,1920
42.27968,-71.07069,8 10 CODMAN HILL AV 02124,2021,4,2,0,5000,1,0,1953
42.279706,-71.070512,4 6 CODMAN HILL AV 02124,2021,6,3,0,5000,1,0,1920
42.278608,-71.073008,34 36 CODMAN ST 02124,2021,5,3,1,9726,1,0,1920
42.278574,-71.073358,26 28 CODMAN ST 02124,2021,6,2,0,9347,1,0,1920
42.278553,-71.073532,22 24 CODMAN ST 02124,2021,6,2,0,9158,1,0,1920
42.278525,-71.073742,18 20 CODMAN ST 02124,2021,5,2,0,8969,1,0,1930
42.278498,-71.073892,14 16 CODMAN ST 02124,2021,6,2,0,8780,1,0,1920
42.27846,-71.074092,10 12 CODMAN ST 02124,2021,6,2,0,8592,1,0,1920
42.278425,-71.074257,6 8 CODMAN ST 02124,2021,6,3,0,8401,1,0,1920
42.278405,-71.07445,86 88 GALLIVAN BL 02124,2021,6,2,0,5690,1,0,1920
42.278638,-71.074638,190 192 MILTON AV 02124,2021,6,2,1,5000,1,0,1920
42.278837,-71.074754,92 94 CODMAN HILL AV 02124,2021,6,2,0,5469,1,0,1920
42.278875,-71.07458,88 90 CODMAN HILL AV 02124,2021,5,2,0,5500,1,0,1920
42.278908,-71.074409,84 86 CODMAN HILL AV 02124,2021,7,2,0,5500,1,0,1928
42.278938,-71.074243,80 82 CODMAN HILL AV 02124,2021,6,2,0,5500,1,0,1925
42.278977,-71.074064,76 78 CODMAN HILL AV 02124,2021,5,2,1,5500,1,0,1920
42.279089,-71.073526,64 66 CODMAN HILL AV 02124,2021,5,2,0,5500,1,0,1920
42.279119,-71.073346,60 62 CODMAN HILL AV 02124,2021,4,2,0,5500,1,0,1920
42.279156,-71.073172,56 58 CODMAN HILL AV 02124,2021,4,3,0,5500,1,0,1920
42.279191,-71.07299,52 54 CODMAN HILL AV 02124,2021,8,3,1,5500,1,0,1920
42.279228,-71.072811,48 50 CODMAN HILL AV 02124,2021,5,4,0,5503,1,0,1920
42.279761,-71.074149,125 A WILMINGTON AV 02124,2021,2,1,1,5221,1,0,1960
42.279582,-71.072926,51 53 CODMAN HILL AV 02124,2021,6,3,0,5615,1,0,1920
42.279514,-71.073278,59 61 CODMAN HILL AV 02124,2021,8,2,2,5616,1,0,1920
42.279482,-71.073462,63 65 CODMAN HILL AV 02124,2021,5,2,0,5450,1,0,1932
42.279443,-71.073638,67 69 CODMAN HILL AV 02124,2021,5,2,1,5450,1,0,1935
42.279309,-71.074349,83 85 CODMAN HILL AV 02124,2021,7,3,0,5689,1,0,1920
42.27928,-71.074553,87 89 CODMAN HILL AV 02124,2021,5,2,0,5680,1,0,1900
42.279253,-71.074706,91 93 CODMAN HILL AV 02124,2021,5,2,0,5672,1,0,1900
42.27921,-71.0749,95 97 CODMAN HILL AV 02124,2021,7,2,1,5631,1,0,1920
42.279269,-71.075379,157 159 MILTON AV 02124,2021,6,2,0,5211,1,0,1930
42.279143,-71.075338,161 163 MILTON AV 02124,2021,4,2,0,4950,1,0,1920
42.279025,-71.075286,165 167 MILTON AV 02124,2021,5,2,0,4950,1,0,1920
42.278906,-71.075249,169 171 MILTON AV 02124,2021,4,2,0,4950,1,0,1920
42.278788,-71.075212,173 175 MILTON AV 02124,2021,4,2,0,4895,1,0,1915
42.278669,-71.075168,177 179 MILTON AV 02124,2021,5,2,0,4855,1,0,1928
42.278422,-71.075033,78 80 GALLIVAN BL 02124,2021,4,2,0,6008,1,0,1925
42.278415,-71.075218,74 76 GALLIVAN BL 02124,2021,5,2,0,5376,1,0,1928
42.27843,-71.07543,70 72D GALLIVAN BL 02124,2021,4,2,0,6537,1,0,1920
42.27845,-71.07566,66 68 GALLIVAN BL 02124,2021,6,2,0,5265,1,0,1920
42.278669,-71.075713,5 7 VERA ST 02124,2021,4,2,0,4950,1,0,1920
42.278782,-71.075747,9 11 VERA ST 02124,2021,6,3,0,4950,1,0,1920
42.278904,-71.075789,15 17 VERA ST 02124,2021,4,2,0,4950,1,0,1920
42.279023,-71.075834,19 21 VERA ST 02124,2021,4,2,0,4950,1,0,1920
42.279145,-71.075876,23 25 VERA ST 02124,2021,5,2,0,4950,1,0,1920
42.279059,-71.076287,18 20 VERA ST 02124,2021,5,2,0,4558,1,0,1930
42.278505,-71.076047,62 64 GALLIVAN BL 02124,2021,4,2,0,4799,1,0,1928
42.278495,-71.076192,58 60 GALLIVAN BL 02124,2021,5,2,0,4328,1,0,1928
42.27877,-71.078343,1 3 WILMINGTON AV 02124,2021,4,2,0,4127,1,0,1925
42.27885,-71.07816,5 7 WILMINGTON AV 02124,2021,4,2,0,3240,1,0,1925
42.27891,-71.07799,9 11 WILMINGTON AV 02124,2021,4,2,2,3638,1,0,1925
42.27896,-71.0777,21 23 WILMINGTON AV 02124,2021,4,2,0,5774,1,0,1930
42.279,-71.07752,25 27 WILMINGTON AV 02124,2021,4,2,0,3930,1,0,1930
42.27797,-71.07183,131 133 GALLIVAN BL 02124,2021,3,2,0,6000,1,0,1945
42.27605,-71.07184,66 68 PLEASANT HILL AV 02124,2021,5,2,0,5128,1,0,1935
42.27618,-71.07189,62 64 PLEASANT HILL AV 02124,2021,6,2,0,4900,1,0,1935
42.276416,-71.071967,54 56 PLEASANT HILL AV 02124,2021,5,2,0,4765,1,0,1935
42.27667,-71.07207,46 48 PLEASANT HILL AV 02124,2021,6,2,0,4765,1,0,1935
42.2768,-71.07211,42 44 PLEASANT HILL AV 02124,2021,5,2,0,4766,1,0,1935
42.27693,-71.072165,38 40 PLEASANT HILL AV 02124,2021,5,2,0,4766,1,0,1935
42.27705,-71.0722,34 36 PLEASANT HILL AV 02124,2021,5,2,0,4766,1,0,1935
42.27729,-71.07229,26 28 PLEASANT HILL AV 02124,2021,5,2,0,4766,1,0,1935
42.27554,-71.07029,1051 R WASHINGTON ST 02124,2021,4,1,2,3304,1,0,1935
42.27551,-71.06997,1049 1051 WASHINGTON ST 02124,2021,6,2,1,4167,1,0,1920
42.2752,-71.07001,1057 1059 WASHINGTON ST 02124,2021,6,2,0,7205,1,0,1910
42.27506,-71.07007,1061 1063 WASHINGTON ST 02124,2021,9,3,1,21245,1,0,1920
42.27506,-71.07007,1061 1063 WASHINGTON ST 02124,2021,6,2,2,21245,1,0,2000
42.27422,-71.07124,1215 1221 MORTON ST 02126,2021,2,1,0,5532,1,0,1964
42.27464,-71.07189,4 2 OLD MORTON ST 02126,2021,6,2,0,3377,1,0,1925
42.27769,-71.07381,5 7 ELLISON AV 02126,2021,5,2,0,5022,1,0,1925
42.27756,-71.07376,9 11 ELLISON AV 02126,2021,5,2,0,5041,1,0,1925
42.27625,-71.07327,49 51 ELLISON AV 02126,2021,4,2,0,5202,1,0,1925
42.27612,-71.07322,53 55 ELLISON AV 02126,2021,7,3,0,4990,1,0,1932
42.27599,-71.07317,57 59 ELLISON AV 02126,2021,5,2,0,4987,1,0,1905
42.27592,-71.07348,1142 1140 MORTON ST 02126,2021,4,2,0,3681,1,0,1950
42.27597,-71.07365,1136 1134 MORTON ST 02126,2021,4,2,0,3335,1,0,1950
42.27783,-71.07346,105 107 GALLIVAN BL 02124,2021,4,2,0,4423,1,0,1922
